"モテなくて得したこと
"	6
"ソニー、鮮やかな映像表現を実現した液晶テレビ「ブラビア　ＨＸ９５０シリーズ」２機種を発売【売れ筋チェック】
"	7
"使い心地抜群で超お買い得！Bluetooth対応モバイルキーボード「ニンテンドーワイヤレスキーボード」を試す【周辺機器】
"	5
"【Sports Watch】元巨人・桑田氏が、試合中ボールに向かって呟いていた事とは？
"	2
"【Sports Watch】原発事故で危機に立たされた女子アスリート
"	2
"Motorola、薄型かつ強靭なボディーを特徴とする新型Androidスマートフォン「Atrix HD」を発表！LTE対応モデルも登場
"	5
"NTTドコモ、Xi対応ハイスペックスマホ「GALAXY SIII SC-06D」を6月28日に発売予定！6月17日から事前予約開始
"	5
"インタビュー：シーバスリーガル マスターブレンダー　コリン・スコット
"	0
"イクメン必見、子どもの成長を共に感じる「旅いく」プロジェクトとは？
"	0
"「テレビ史上最低発言」ブラマヨ・吉田が、千秋の発言に嘆く
"	1
"【Sports Watch】国母の服装問題に、山本KID「くだらん」
"	2
"ひろゆき「福島に残っている人は家族よりカネをとっている」
"	1
"スマホを使って“タダ酒1杯”が飲めちゃうキャンペーン実施中！
"	0
"売切れ御免の北陸鮮魚と朝採れ野菜に舌鼓　【プレゼント有】
"	3
"緊急速報！ちょっとしたアクシデントも発生！最強の電子ブックリーダー「kobo Touch」開封レポ
"	4
"【Sports Watch】闘莉王、ドイツW杯時は「自分にイライラしてた」
"	2
"TVでの成田童夢の振舞いにネット掲示板が騒然
"	1
"「本来の韓国はドラマと真逆」の記事が話題に
"	1
"今度は香港で！　iPhone爆発もAppleは「使い方が悪い」【ニュース】
"	7
"『ヒミズ』原作古谷実の描き下ろしイラストを解禁
"	8
"女性も驚愕!? スキンケアしていない人は70%と男性の意識の低さが判明
"	6
"DL罰則化の動きが気になる！　ネットで盛り上がった話題を振り返る【ITフラッシュバック】
"	4
"DIESELが「0円」でTシャツを販売、公式サイトでも入手可能
"	0
"東京23区女ひとり風呂vol.09「荒川区・オトコに背中を流してもらう」presented byゆるっとcafe
"	6
"ソフトバンク、iPhoneに「待ちうた」を提供開始！初月楽曲無料キャンペーンも実施
"	5
"「おもしろそう！」「見た目がおしゃれ！」女子中高生が１番欲しいのはiPhoneだった【話題】
"	7
"“悪夢の新作”『プロメテウス』に著名人から絶賛コメントが続々
"	8
"なでしこジャパンに学ぶ、「女子力」パワーの活かし方
"	6
"さようなら『電人ザボーガー』！ヒロインの山崎真実、佐津川愛美も駆け付けた
"	8
"人間より丁寧に掃除！賢さがアップした「ルンバ700シリーズ」
"	7
"『シーン別まつげメイク塾』でアナタの目ヂカラをUP！
"	6
"キング・テック、SimejiプリインストールのAndroid 4.0タブレット「IMPRESSION」を1万3,980円で販売！キャンペーンで1,000円値引きも
"	5
"佐藤かよの意外な幼馴染とは?
"	1
"“のぼう様”が仕掛けるとんでもない奇襲とは？　コミカルな予告映像が公開
"	8
"「プライベートでも炎上」西武・涌井に女性スキャンダル発覚
"	2
"確実にワキ汗を抑える方法／「アノ毛」の処理で美白になれるなど−【ビューティー】週間ランキング
"	3
"「整形したい」女性が大半。コンプレックスを感じる顔のパーツはどこ？
"	6
"【Sports Watch】噂の美女ゴルファー＝森美穂 “藤本美貴さん、松嶋菜々子さんに申し訳ない”
"	2
"男子必見！　今すぐまねしたいファッションコーデを映像で学ぶ
"	7
"五輪　北朝鮮の躍進に英国で驚きの声
"	1
"元AKB48大島麻衣が男性遍歴を暴露しネットユーザー「ドン引き」
"	1
"サイバーエージェント、「Ａｍｅｂａ」でスマホ向け交換日記型コミュニティサービスを提供開始【話題】
"	7
"急成長を遂げるFacebookに忍び寄る影
"	0
"【話題】スマートフォンの満足度、トップは「Xperia arc」
"	7
"【座談会】男子ウケする女子の趣味とは?
"	3
"NTTドコモ、ハイエンドエンタメ系スマホ「AQUOS PHONE sv SH-10D」の発売日を8月30日に正式決定
"	5
"死ぬまで戦え！　『スターシップ・トゥルーパーズ』昆虫と人類の壮絶な戦いが再び
"	8
"携帯電話会社4社、8月30日から東京メトロ丸ノ内線・日比谷線・千代田線・南北線の一部区間をエリア化
"	5
"面接はあくまで“ノリ”重視 その違いが不幸を招く-人事担当者がこっそり教える採用ウラ話 vol.9
"	0
"非常識？ 余計なお世話？ 辻希美のブログに賛否両論
"	1
"NTTドコモ、AQUOS PHONE SH-01DのWebブラウザやに不具合でソフトウェア更新を提供開始
"	5
"スマホで熱中症を避ける【デジ通】
"	7
"天皇陛下の心臓手術の執刀医・天野医師の経歴が凄いと話題に
"	1
"静音PCに最適なグラボ登場！　アスクよりファンレスのKepler搭載グラボ登場
"	4
"男と女で認識の差アリ!?　魅惑のセクシーランジェリー
"	6
"神戸「サンテレビ」、プロ野球中継で放送事故
"	1
"【恋愛】恋の勝ち組になる！週間ランキング（20120326-20120401）
"	3
"マイクロソフトが方針転換を始めた！マイクロソフトの独自タブレット【デジ通】
"	4
"クリエイターと読者が創るソーシャル時代の電子書籍サービス「Yomuca」
"	4
"「女性の持つコンプレックスを取り去る仕事」 湘南美容外科クリニック イメケン“情熱”院長インタビュー
"	6
"デキルオトコの新生活、新たなウェルネスライフのカタチとは—— 【新生活特集】
"	0
"【話題】タイ洪水被害でパソコン、デジタルカメラ生産に影響
"	7
"「本人そっくり」と世界中で話題の“鉄の女”、ポスター画像と予告編が解禁
"	8
"ケータイで“ムラムラ”、理想の彼女とデート体験
"	0
"【夏休み特集】読書感想文にスマホを活用する
"	7
"ねむれないお年頃にご用心！〜Presented by ゆるっとcafe〜
"	6
"いよっ風流人！孫社長 再び桜の句と写真を披露
"	4
"ソフトバンクが「ウェブ利用制限（弱）プラス」を緩和！LINEを利用可能コンテンツに追加
"	5
"【Sports Watch】ノリノリ秋山、五味の試合にダメだし連発
"	2
"中国チームの大乱闘に「悪童」アネルカ呆然　  
"	2
"出演者は130人超、前夜祭も開催！ 真夏のダンマス4は超熱い！
"	4
"カスタムカー＆キャンギャルの祭典が開催！【東京オートサロン 2011】
"	0
"クアッドコアCPU搭載！超ハイスペックスマートフォン「ARROWS Z ISW13F」を写真と動画でチェック【レポート】
"	5
"「悩んでんのよ、私」 AKB高橋に、他のメンバーが言いたい放題
"	1
"給湯室で抹茶を楽しむ『給湯流茶道』とは？
"	6
"天海祐希がハリウッド進出、『リアル・スティール』で実写映画の吹き替え初挑戦
"	8
"海外セレブ注目のミラクルフード“亜麻の実”の美的効果とは？
"	6
"Samsung、前面QWERTYキーボード搭載Android 4.0スマートフォン「GALAXY Chat」を発表
"	5
"恋人不在多数、恋愛低体温症の独女たち
"	6
"アンドロイド時代の幕開け docomo Xperia【新生活特集】
"	0
"2012年、エジプトの大ピラミッドに隠された“真実”が明らかになる
"	8
"カセットHDDで録画番組を管理！ネット対応のHDDレコーダーが凄い【新スタイル活用術】
"	4
"イチゴ（1月15日）の日に限定コラボスイーツ誕生
"	3
"ショップ情報もチェックできる話題のスナップアプリ「T.B.G.!」のAndroid版がリリース！
"	3
"【韓国ニュース】「韓流4年以内に終わる」韓国紙が報道
"	1
"ドロイド君が喋って時間をお知らせしてくれるウィジェット「ドロイド君時計」【Androidアプリ】
"	5
"妄想するほどイイ女へ近づく!?／休みボケから脱出する方法など−【ライフスタイル】週間ランキング
"	3
"ダウンタウン浜田、少女時代に対する歯に衣着せぬ発言が話題に
"	1
"診断ツールでパソコンを高速化！アプリで劇的に高速化するPC裏技【知っ得！虎の巻】
"	4
"なるほど、そういうことか！Googleロゴが折り紙である理由
"	4
"声に反応！　東芝の「VoiPY」で電化製品を声でコントロール【売れ筋チェック】
"	7
"よく使うファイルを高速に呼び出す　タスクバーカスタマイズ術【知っ得！虎の巻】
"	4
"おはこんこん、ふぉっくす紺子です！アキバで流れる動画が決まりました【紺子にゅうす】
"	4
"独創的で革新的な個性、“自分らしい1台”でトータルコーディネート【新生活特集】
"	0
"WiMAX+3GモバイルWi-Fiルーター「DATA08W」をもっと便利に！ スマートフォンから状態確認やモード切り替えができるアプリを試す【レビュー】
"	5
"年収1000万円のビジネスパーソンに聞いた「子供を進学させたい大学ランキング ベスト20」 - 年収1000万円研究所 vol.14
"	0
"【特集】Paul Smith | ポール・スミス春夏最新スーツカタログ[3/4]
"	0
"東京都がまたマンガ・アニメ規制の動きか
"	1
"リンクスインターナショナル、MSIブランドの10.1インチタブレット「Enjoy 10 Plus-013JP」を発売！Android 4.0 ICSへバージョンアップ予定
"	5
"藤井＆垣岩ペア、準決勝がアウェーだった意外なワケ？
"	2
"「個人被ばく線量計」の機能についておさらいしてみよう【ガイガーカウンター特集：豆知識】
"	7
"KDDI、au向け「AQUOS PHONE CL IS17SH」にエコ技設定時にEメールの自動受信ができない不具合でソフトウェア更新を提供開始
"	5
"結婚は“相手”より“タイミング”の問題？「ラブ・ダイアリーズ」
"	6
"宇多田ヒカルがキラキラネームに苦言、ネットユーザも共感示す
"	1
"【Sports Watch】日本代表・香川の小学校時代“他の子と比べたらずば抜けていた”
"	2
"【週末映画まとめ読み】「見せたいものを見せてあげる」沢尻エリカが胸元と美脚をあらわに
"	8
"【終了しました】岡田将生と榮倉奈々が初共演『アントキノイノチ』試写会に20組40名様をご招待
"	3
"『マダガスカル3』で声優の続投が決定、柳沢慎吾が“ひとり警視庁24時”
"	8
"とりあえずペンディング！　続・無許可ダウンロードの罰則化が引き起こす問題
"	4
"女子が嬉しいホメ言葉、嬉しくないホメ言葉
"	6
"M7級の首都直下地震「4年以内で50%以下」に訂正…「適当すぎ」と非難
"	1
"jig.jp、Android向けWebブラウザ「jigbrowser+」正式版をリリース！英語対応やiPhone版も提供開始
"	5
"話題のスマホに強い味方！ドコモ Galaxy Note SC-05D用大容量バッテリー【モバステ通信】
"	4
"古来より伝わる「植物療法」で肌質改善宣言！
"	3
"水道橋博士「五輪を観ずに、自分の“キャッスル”に入って観続けるのもアリ」
"	8
"女子力アップ効果が半端ない！SoftBank SELECTIONの「リボンシール」を試してみたが、かわい過ぎてマジでヤバイ【レビュー】
"	5
"【Sports Watch】元東電サッカー部所属の鮫島、その苦悩を母が告白
"	2
"挫折とスランプに苦しんだかつての天才少女ウィー「スポーツ選手は誰もがジェットコースター」
"	2
"ロンブー・田村淳のツイートにパクリ疑惑が浮上
"	1
"スマホで花咲く恋もある!?　合コンで使える本当の“モテテク”
"	6
"iPhoneに知らない間に中華製課金アプリがダウンロード
"	1
"【オトナ女子のリアルな悩み】仕事が決まらず、すべての運から見放されているようで
"	6
"敵サポーター襲来、鳥取市内が異常事態に？
"	2
"クイズ☆タレント名鑑の前田敦子に関する問題が「容赦無い」と話題に
"	1
"“リーダーはズレてる方がいい”8年の歳月を費やした超大作『のぼうの城』本予告映像が解禁
"	8
"麻生久美子&大泉洋、W主演映画でパンクバンド結成
"	8
"【独女的コミックレビュー】　vol.2『ミラーボール・フラッシング・マジック』
"	6
"NTTドコモ、Xperia初のXi対応スマホ「Xperia GX SO-04D」を8月9日に発売予定！8月2日から事前予約開始
"	5
"講談社の「ジョブズの伝記」に悪評殺到
"	1
"へいらっしゃい！今日は何を占いましょう！お寿司好き、占い好きにはたまらない一風変わったおもしろ占い「寿司タロット」【iPhoneアプリ】
"	5
"“お取り寄せ”で冬のウチ呑み革命
"	3
"男に捨てられる女の特徴／100年の恋も冷める女の態度など−【お気に入り登録記事】週間ランキング
"	3
"いよいよ開業間近！ 東京スカイツリー観光に行くなら「東京スカイツリー Navi」がオススメ！【iPhoneでチャンスを掴め】
"	4
"GALAXY Noteをキーボードで使う！　Bluetoothキーボード付き専用カバー【イケショップのレア物】
"	4
"【スナップレポート】東京ガールズコレクション 2011 土屋アンナ編
"	3
"au2012年秋モデルの発表間近か？それとも単なる模様替え？auのFacebookページに異変
"	5
"「ルールズ」が独女に与える影響
"	6
"新“おしゃれセレブ”が続々登場！　「ゴシップガール2」放送決定
"	3
"「出会いをチャンスに変える方法がわかりません」 - 辛口説教部屋 vol.55
"	0
"初恋がその後の恋愛を左右する！？
"	6
"ソフトバンク、世界初、放射線測定機能搭載！プラチナバンド対応Android 4.0 ICS搭載スマートフォン「PANTONE5 107SH」を発表！ワンセグ・おサイフ・赤外線にも対応
"	5
"女性が好きなのはFacebookで男性が好きなのはTwitterのなぜ【話題】
"	7
"ソニーNXCAMのファームアップ情報【ビデオSALONI】
"	7
"【終了しました】リーガロイヤルホテル（大阪）のイタリアンレストランがリニューアル！ ランチに3組6名様をご招待
"	3
"「腐女子にも宝塚ファンにも謝れ！」北川景子の告白に批判殺到
"	1
"スティックタイプのコンデジ登場！　Optio新モデルは気分に合わせて着せ替え可能
"	4
"ひとり占めより、女友達と分け合いたい洗練のスタイリッシュチョコレート
"	3
"脚の生えたエアカウンター!?　—日本トラストテクノロジーのスパイダーポディウム【売れ筋チェック】
"	7
"【ニュース】本格運用開始の「グーグル+」、中国では利用不可
"	7
"子育ては姉妹や友だちと二人三脚で！？
"	6
"「会社が携帯代を出してくれない」 - 辛口説教部屋 vol.57
"	0
"ねこをゴロゴロ動かして出口まで連れて行こう！鳴き声もかわいいパズルゲーム「ごろねこ - ROLL MEOW OUT」【iPhoneアプリ】
"	5
"【力説自動車.web】第2回：被災地のクルマたち
"	0
"コスプレイヤーの応募作品をそのままアプリに！コスプレフォトの世界が楽しめる「CosplayClock コスプレ時計」【iPhoneアプリ】【iPadアプリ】
"	5
"NTTドコモ、Xi対応「MEDIAS TAB UL N-08D」を発表！薄さ7.9mmで世界最軽量249gの7インチタブレット
"	5
"ドコモオンラインストアがリニューアル！リニューアルSALEも実施中
"	5
"【話題】シャープの独自OS端末ガラパゴスが発売終了
"	7
"もうひとつのアカデミー賞!?　スカパーアダルト放送大賞が決定！
"	0
"ローラがくりぃむ有田との熱愛を否定
"	1
"【Sports Watch】武田氏キッパリ 「チャンスを100％決めてたんです、僕らの時って」
"	2
"SNS離婚が急増中？　離婚請求の理由２０％がFacebookでの怪しい行動が原因【話題】
"	7
"SB・内川、ダルに言及 “基準が分からない。何がそんなに違うのか”
"	2
"「カロリスキャン」が毎日教えてくれる　目標体重達成に必要な運動量【売れ筋チェック】
"	7
"小さいボディに多機能なXPERIAが登場！Xi対応の世界最軽量スマートフォン「Xperia SX SO-05D」を写真と動画でチェック【レポート】
"	5
"映画『ベルセルク』、スフィアから豊崎＆寿の出演が決定
"	8
"シンプルだけどはまる！ドーナツぐらぐら積み上げゲーム「ドーナツタワー」【Androidアプリ】
"	5
"“悪”と戦い続ける最強のコラボが実現　「ノートン」×「アイアンマン2」
"	0
"『HEROES／ヒーローズ』最大の主人公が発狂「心を打つ、悲しげな役を演じたくなかった」
"	8
"「売名行為」「高みの見物」中山美穂の反原発発言にバッシング
"	1
"成就率は約20％！ 七夕に込めた願いごとは叶いやすいかも!?
"	6
"【週末映画まとめ読み】最新映像で明らかになる、“ダークナイト”驚異の全貌
"	8
"古閑美保と工藤公康の対談で衝撃発言飛び出した!?
"	2
"お風呂場がベター!?　iPhoneの保護シールがうまく貼れない人にヒント【話題】
"	7
"「40代女子」はありかナシか？
"	6
"Twitterの女子ユーザー　88％が「匿名」、85％が「顔写真はNG」と回答
"	3
"“少女”に戻って楽しみたい！懐カワキャラグッズ百花繚乱
"	3
"HTC、Android 4.0 ICSへのOSバージョンアップ計画の詳細情報を公開！タブレット端末は対象外に
"	5
"オフィス使いもできるエコ＆フェアトレードなデザイナーズアクセサリー
"	3
"「年収300万以下、このままだと欝になりそう…」 - 辛口説教部屋 vol.32
"	0
"スマホで映画見る？　グーグルが日本のAndroidでも動画レンタルをスタート！　そもそもこれって流行るのか？【話題】
"	7
"中国提案の「南京大虐殺否定罪」に、日本では「幼稚で横暴」だと非難殺到
"	1
"ひとり時間がオンナを創る！
"	6
"庶民がセレブモデルのハートを盗むための3カ条
"	8
"“日米最強女優”米倉涼子がスカーレット・ヨハンソンとの夢の初競演
"	8
"中の人はこんなに大変！　クリスマス商戦でアマゾン倉庫は大忙しに【話題】
"	7
"満足度第1位、興奮するファンが制止される騒動も
"	8
"iPhone5、auに独占供給か
"	1
"クリスマス直前！揺れるジュエリーで駆け込みモテ
"	3
"企業戦士の鎧を脱いだら光の戦士になろう！　スター・ウォーズ ライトセーバールームライト【売れ筋チェック】
"	7
"「好きだけど、愛せない女」の特徴／男にドン引きされる飲み会でのNG行動など−【恋愛】週間ランキング
"	3
"【Sports Watch】ロンドンに期待！ 世界もびっくりのモデル系スイマー
"	2
"自宅で究極のコーヒー体験を！　ネスレネスプレッソ、シンプルで最新機能搭載の新コーヒーメーカー「Ｕ（ユー）」を発売【売れ筋チェック】
"	7
"「自業自得だよ」低視聴率を弾き出すフジテレビに苦言
"	1
"香川のマンU移籍報道で放送事故もお咎めなし!?
"	1
"NTTドコモ、Xi対応Android 4.0 ICS搭載スマートフォン「Xperia GX SO-04D」を発表！1.5GHzデュアルコアCPUや4.6インチHD液晶、おサイフ
"	5
"ヴァンドームブティックから大人の優雅さを感じさせる母の日ギフト、数量限定発売
"	3
"マット・デイモンとスカーレット・ヨハンソンが共演、世界を感動で包んだ実話を映画化
"	8
"原著作者のクレジットを表示し、ニュース記事の改変をしないことを条件に、記事全文を
"	6
"ちっちゃカワイイ仕草がぱないの！Android向けデスクトップマスコットLiplisに「忍野忍」バージョンが登場【Androidアプリ】
"	5
"今もっとも注目の「Ultrabook」が20台貰えるレビューアー募集！活用サイト「Ultrabooker.jp」がオープン記念
"	4
"炊飯器を使ったお手軽料理にチャレンジしてみよう！「簡単・おいしい！炊飯器でお料理レシピ」【Androidアプリ】
"	5
"香里奈に続け！モデル小林優美が女優デビュー
"	3
"ワイヤレスジャパン2012にてNTTドコモが「メール翻訳コンシェル」を出展！6月から試験運用開始【レポート】
"	5
"ソフトバンク、iPhone かえトクキャンペーンを9月30日まで延長！基本料1年無料もしくは1万円キャッシュバック
"	5
"有言実行の男、ジュード・ロウが自信作を引っ提げ来日決定
"	8
"お前が言うな？　ミヤネ屋の塩谷報道に突っ込み殺到【話題】
"	7
"NTTドコモ、GALAXY SII LTEやARROWS X LTE、MEDIAS LTEの月々サポートを増額！MNPとプラスXi割で月額0円端末に
"	5
"城田優の宝物は、片瀬那奈「上から下まで全部」
"	8
"災害ボランティア体験者が感じたこと
"	6
"トム・クルーズがロックの神様に！　絶大な人気を誇るミュージカルが映画化
"	8
"ほんの少しだけ頑張っている独女なりの“ちょいエコ”とは？
"	6
"ソニー・エリクソンがXperia rayで女性市場をターゲットにした理由　【デジ通】
"	7
"クリスマスはテレビを見よう！　２３日は家政婦じゃない松嶋菜々子を堪能！金曜ロードショーは「ゴースト　もういちど抱きしめたい」【クリスマス】
"	7
"【Sports Watch】北島康介、試合前のヘッドホン姿に、ある理由が——
"	2
"【DVDエンター！】誘拐犯に育てられた女が目にした真実は、孤独か幸福か
"	8
"同世代女性の心をガッチリ掴んだ「セックス・アンド・ザ・シティ2 ［ザ・ムービー］」がブルーレイ/DVDで登場
"	6
"NTTドコモ、ARROWS Tab LTE F-01Dに充電状態で満充電後に充電が再開されない不具合などでソフトウェア更新を提供開始
"	5
"独女予備軍たちの恋愛観、そして…。
"	6
"第9回上映 中平悠里 監督作品 『猫と少女の物語』【ビデオSALON】
"	7
"インタビュー：剛力彩芽「どんな困難や逆境も乗り越えていく」
"	8
"スピルバーグ監督、ブラピ、J・ビーバーらハリウッドスター116人が集結した豪華写真が公開
"	8
"DL版は高く使い勝手も良くはない 任天堂のダウンロード販売始まる【デジ通】
"	4
"ルフィとチョッパーが充電池に！「EVOLTA」が人気アニメ・ワンピースとコラボ
"	7
"電磁波が原因！あなたはの体調不良は「電磁波過敏症」かも？【話題】
"	7
"ママが使えるタブレットはこれ！　子どもも楽しめるサービス「A touch Ru*Run」を体験【タブレット特集】
"	7
"汗と涙と恋心！ 今読みたいスポーツ女子マンガ
"	3
"TGCというビジネス[後編]｜TGCに密着し続ける人物に極秘インタビュー
"	0
"夏の疲れ出てない？韓国コスメで目元をキュッと引き締めよう！
"	3
"Google、ドラえもんの誕生“100年前”を記念してスマートフォン向けコンテンツ「みらいサーチ」を開設
"	5
"新球団名“モバゲーベイスターズ”決定の報道に「ベイファンかわいそすぎる」
"	2
"仕事と友情に効く、スコッチと名言
"	0
"【韓国ニュース】北朝鮮が韓国大統領を“ネズミ”呼ばわりする理由
"	1
"元光GENJI・大沢 子どもが死産するも、そのブログに「やりすぎ」の声
"	1
"［穫れたて現地情報］気になる話題の韓国コスメ、各ブランドの売れ筋アイテムは？
"	3
"NTTドコモ、Xperia PLAYやXperia ray、Xperia acro、Xperia arc、F-12CにおいてAndroid 4.0 ICSへのOSバージョンアップを断念
"	5
"ワイヤレスジャパン2012にてNTTドコモがスマホで対面翻訳ができる「通訳電話サービス」を出展！6月から試験運用開始【レポート】
"	5
"高樹千佳子らがビオプレーン4姉妹として登場！ 「ダノンビオ」ヨーグルト　プレーン・砂糖不使用　脂肪0　新発売！
"	6
"【いちおう妖ヶ劇場】第12話：ミニサイズになって体内を“見に”行くぞの巻
"	8
"日経新聞のiPad専用アプリが登場！新聞の読み方はどう変わるのか【デジ通】
"	4
"既女に聞いた「キラキラネーム」をつけたがる心理
"	6
"【GOGW映画 家族編】ジブリじゃないのにジブリのような温かさ『ももへの手紙』
"	8
"最新スマホに最強兵器が登場！ソフトバンク AQUOS PHONE 103SH対応大容量バッテリー【モバステ通信】
"	4
"癒し？それともドキドキ？女が美容室に求めるものとは
"	6
"アナタは見た？今世紀最後の天体ショー！金星の太陽面通過
"	4
"政治家から電話殺到！ 米軍特殊部隊をリアルに描いた映画が日本上陸
"	8
"【Sports Watch】本田圭佑「個人的には不本意なプレーだった」
"	2
"1年保証をさらに1年延長！　2年の保証が付くASRock製Intel 7シリーズ搭載マザー
"	4
"かわいい嫉妬、できますか？
"	6
"【Sports Watch】アッコ、イチロー夫人・弓子さんに感激
"	2
"ガンを克服した男の物語に拍手の嵐！ トロント映画祭の1200人の観客が笑って、そして、泣いた
"	8
"原因は韓国の勢い　−　ソニーが家庭向け有機ELテレビの販売・製造から撤退 【ニュース】
"	7
"注目度急上昇、可憐で知的な美女拳士＝栗田佳織とは
"	2
"「一番アカン日！」司会の今田耕司も嘆くフジテレビの大晦日は大コケ！　視聴率はまさかの一桁【話題】
"	7
"“濃すぎる！？”コラーゲンドリンク「濃いコラーゲン」
"	6
"サマンサタバサ社長、寺田和正氏が女子大生に性的行為を要求したとネットで話題
"	1
"「40度の熱も点滴で登校」1年間クラス全員無欠席に批判殺到
"	1
"女医が教えるオンナの体ウソホント vol.4「イク！って何？」 Presented by ゆるっとcafe
"	6
"落合元監督、“内川へのクレーム”に言及 「もし専門家に言わせたら・・・」
"	2
"独女たちの想定外
"	6
"モップ風のクリーナーで超かわいい！ソフトバンクBBがCRAFTHOLICとのコラボ商品第3弾「CRAFTHOLIC ストラップ付きクリーナー」を8月31日から発売開始
"	5
"いつでもどこでも自分専用環境！Windowsトラブル時にも使えるUbuntu【デジ通まとめ】
"	4
"謝らない、傲慢オンナ注意報！
"	6
"今年最初のパンの日に“最幸（さいこう）パンメニュー”が決定
"	8
"【話題】人気のエネループにおいしそうなシリーズが限定登場！
"	7
"【オトナ女子映画部】結婚生活の実態『おとなのけんか』
"	6
"あなたは大丈夫？ファッションの聖地で“イモ女”を大捜査
"	6
"チャン・グンソク韓国で嫌われすぎて映画大コケか？
"	1
"【特集】Paul Smith | ポール・スミスが提案するスーツの現在進行形[5/5]
"	0
"東芝からロボット掃除機「Ｓｍａｒｂｏ(スマーボ)　ＶＣ−ＲＢ１００」が発売に
"	7
"新『エスプリーク』のイメージキャラクターに安室奈美恵を起用！
"	6
"「手取りが13万円の彼。このまま結婚してもいい？」 - 辛口説教部屋 vol.22
"	0
"愛される英王子　裸で敬礼！ ハリー英国王子に対する英国軍人の大いなる愛
"	4
"自転車女子、はじめました vol.01　Presented by ゆるっとcafe
"	6
"日本人を積極歓迎？ウイーンでSEX専門の学校が誕生
"	1
"VIVI掲載人気ブランド“ドロシーズ”の自慢の職場とは？
"	3
"いきなり列番号が変わっても慌てない！　元に戻せるExcel設定【知っ得！虎の巻】
"	4
"【いちおう妖ヶ劇場】第9話：生徒を洗脳するなんて、あんまりせんのうの巻
"	8
"言葉？ お金？ 食事？ 海外旅行でのトラブル事情
"	0
"先頭行を固定したままスクロールするには？−−今さら聞けないExcelワザ【知っ得・虎の巻】
"	4
"【Sports Watch】巨人・脇谷の暴言でツイッターが炎上 “お前を一生許さん”
"	2
"今や照明と言えばLEDが常識！続々登場するLEDシーリングライトの新製品【売れ筋チェック】
"	7
"目指せ！　“水周りピカピカ女子”　激泡クリーナー「スクラビングバブル」でラクラクお掃除
"	3
"大満足の極上もつ＆コラーゲンで美肌もゲット！ 【プレゼント有り】
"	3
"タブレットより断然快適！一度使ったらやめられないUltrabookとDropbox【新スタイル活用術】
"	4
"元カレ発見！ 過去の恋が蘇るFacebookの恐怖
"	6
"剛力彩芽、10代最後の夏に「恋愛はまだまだ先で大丈夫、いくつになっても出来る」
"	8
"日本の中学生の“韓国語”授業に猛反発
"	1
"年賀状に見るDQNネーム最前線
"	6
"ＡＫＢ大島優子に非難殺到 「性格が悪すぎる」
"	1
"小倉智昭氏オーナーの飲食店が「ぼったくりだ！」と話題
"	1
"イー・アクセス、イー・モバイル向けAndroid 4.0 ICS搭載スマートフォン「GS03」を発表！月額利用料を割り引く「月額割」が増額
"	5
"斎藤佑樹、自己評価は厳しく——
"	2
"春先の危険な情事とは？
"	6
"【Sports Watch】“美人アスリート”八木かなえが大学へ「“本当にすごいな、大学にきた”っていう感じ」
"	2
"“最強”が集結、『アベンジャーズ』ポスター画像が世界初解禁
"	8
"【Sports Watch】中田英、日本惜敗も「勝ちにいく姿勢が見えたっていうのは大きい」
"	2
"無料サービスのほうがむしろ使える！個人利用のメールサービスを見直してみよう【デジ通】
"	4
"勝利したのに「カネ返せ」　DeNAファンの態度に疑問の声
"	1
"【Sports Watch】遠藤語るフリーキック「一つの駆け引き」
"	2
"楽天退団の山崎、ノムさんは「最後の最後まで僕に似てる」
"	2
"パナソニック、スマートフォン「ELUGAシリーズ」をタッチ＆トライできる体験イベントを7月14日から東京で開催！抽選でポケットドルツがもらえる
"	5
"あなどれないiPod/iPhone/iPadの「生態系」【デジ通】
"	7
"東京で働く独女が震災以降変わったこと
"	6
"iPhoneだけじゃない！！　サムスンの「GALAXY S II」もいきなり発火【話題】
"	7
"【終了しました】ハーブのちからに着目して開発。エイジングヘアケア商品「enherb（エンハーブ）」をセットで3名様にプレゼント
"	3
"Androidを狙うウイルスが急増！スマホに迫る悪質なアプリ 【役立つセキュリティ】
"	4
"独女的映画レビュー vol.3 『カンバセーションズ』
"	6
"NTTドコモ、GALAXY Note SC-05DとOptimus LTE L-01Dの月々サポートを増額！Optimus LTEは実質0円に[Galaxy_Report]
"	5
"＜コラム＞世界中でRIFEパター旋風【ゴルフ特集】
"	0
"3人に1人が参加経験有り？！　今ドキ出会いの現場に潜入
"	3
"【Sports Watch／競馬】 配当上乗せの「JRAプレミアムレース」ではこの馬券を買え！
"	2
"梨花さんも愛用！　自分磨きをしながら働けるブランド
"	3
"NTTドコモ、今月末で終了予定だったご愛顧割やデビュー割などの各種キャンペーンを延長
"	5
"女性が求める「優しさと強さ」という普遍性
"	0
"2011年の日本の地震分布図に「こわすぎる」
"	1
"【Sports Watch】ノムさん、楽天新監督に「なんで星野なの」
"	2
"【Sports Watch】紳助さんの品行にダルビッシュが激怒した事件とは？
"	2
"Google、Google Play（Androidマーケット）にて定期購入型の課金を導入開始
"	5
"【Sports Watch】元プロ野球選手の大晦日格闘技参戦に、松坂と上原がコメント
"	2
"インタビュー：鈴木勝大＆馬場良馬＆小宮有紗「良い距離感の年齢を超えたチームワーク」
"	8
